order_id,"Customer Name",Segment,Region,Category,Sub-Category,Sales,Quantity,Profit,Discount,profit_margin,order_date_clean,ship_date_clean,order_year,order_month
CA-2015-115938,"Sue Ann Reed",Consumer,South,"Office Supplies",Storage,15.42,1,4.1634,0,27,2015-06-26,2015-06-30,2015,6
CA-2015-115938,"Sue Ann Reed",Consumer,South,"Office Supplies",Binders,43.04,8,21.0896,0,49.00000000000001,2015-06-26,2015-06-30,2015,6
CA-2015-115938,"Sue Ann Reed",Consumer,South,Furniture,Chairs,332.94,3,79.9056,0,24.000000000000004,2015-06-26,2015-06-30,2015,6
CA-2016-105256,"Joe Kamberova",Consumer,South,Technology,Phones,1363.96,5,85.2475,0.2,6.25,2016-05-20,2016-05-20,2016,5
CA-2014-156433,"Erica Smith",Consumer,West,"Office Supplies",Labels,9.96,2,4.5816,0,46,2014-09-20,2014-09-26,2014,9
CA-2014-156433,"Erica Smith",Consumer,West,"Office Supplies",Paper,21.72,4,10.6428,0,49,2014-09-20,2014-09-26,2014,9
CA-2017-151428,"Rick Hansen",Consumer,Central,"Office Supplies",Binders,20.16,7,9.8784,0,48.99999999999999,2017-09-21,2017-09-26,2017,9
CA-2015-124653,"David Bremer",Corporate,East,"Office Supplies",Paper,132.79,7,63.7392,0,48,2015-12-24,2015-12-26,2015,12
CA-2015-124653,"David Bremer",Corporate,East,"Office Supplies",Paper,12.96,2,6.2208,0,47.99999999999999,2015-12-24,2015-12-26,2015,12
CA-2015-124653,"David Bremer",Corporate,East,"Office Supplies",Labels,21.56,7,10.3488,0,48.00000000000001,2015-12-24,2015-12-26,2015,12
CA-2015-101910,"Carlos Daly",Consumer,West,Furniture,Chairs,283.92,5,17.745,0.2,6.25,2015-11-27,2015-03-12,2015,11
CA-2017-105809,"Helen Wasserman",Corporate,West,Furniture,Furnishings,22.23,1,7.3359,0,32.99999999999999,2017-02-20,2017-02-23,2017,2
CA-2017-105809,"Helen Wasserman",Corporate,West,Technology,Phones,215.968,2,18.8972,0.2,8.75,2017-02-20,2017-02-23,2017,2
CA-2016-136133,"Helen Wasserman",Corporate,East,"Office Supplies",Appliances,355.32,9,99.4896,0,27.999999999999996,2016-08-18,2016-08-23,2016,8
CA-2016-115504,"Mike Caudle",Corporate,South,"Office Supplies",Paper,12.96,2,6.2208,0,47.99999999999999,2016-12-03,2016-03-17,2016,12
CA-2017-135783,"Gary McGarr",Consumer,West,Furniture,Furnishings,18.28,2,6.2152,0,34,2017-04-22,2017-04-24,2017,4
CA-2014-134313,"Russell Applegate",Consumer,West,"Office Supplies",Art,43.176,3,4.3176,0.2,10,2014-01-11,2014-07-11,2014,1
CA-2014-134313,"Russell Applegate",Consumer,West,Technology,Phones,1983.968,4,247.996,0.2,12.5,2014-01-11,2014-07-11,2014,1
CA-2015-140921,"Allen Armold",Consumer,Central,Furniture,Furnishings,28.4,2,11.076,0,39,2015-03-02,2015-05-02,2015,3
CA-2015-140921,"Allen Armold",Consumer,Central,Technology,Accessories,149.97,3,50.9898,0,34,2015-03-02,2015-05-02,2015,3
CA-2014-151995,"Zuschuss Carroll",Consumer,West,"Office Supplies",Art,11.52,4,3.2256,0,28.000000000000004,2014-10-13,2014-10-15,2014,10
CA-2014-151995,"Zuschuss Carroll",Consumer,West,Furniture,Tables,1298.55,5,311.652,0,24,2014-10-13,2014-10-15,2014,10
CA-2014-151995,"Zuschuss Carroll",Consumer,West,"Office Supplies",Appliances,213.92,4,62.0368,0,29.000000000000004,2014-10-13,2014-10-15,2014,10
CA-2014-151995,"Zuschuss Carroll",Consumer,West,Technology,Accessories,25.78,2,2.578,0,10,2014-10-13,2014-10-15,2014,10
CA-2017-143686,"Pauline Johnson",Consumer,West,Furniture,Furnishings,18.28,2,6.2152,0,34,2017-05-14,2017-05-14,2017,5
CA-2017-143686,"Pauline Johnson",Consumer,West,Technology,Accessories,1399.93,7,601.9699,0,43,2017-05-14,2017-05-14,2017,5
CA-2015-106565,"Bart Watters",Corporate,Central,"Office Supplies",Paper,51.84,8,24.8832,0,47.99999999999999,2015-03-20,2015-03-23,2015,3
CA-2016-149370,"Dean Braden",Consumer,East,"Office Supplies",Paper,5.344,1,1.8704,0.2,35,2016-09-15,2016-09-19,2016,9
CA-2014-140858,"Cynthia Arntzen",Consumer,East,"Office Supplies",Paper,41.472,8,14.5152,0.2,35,2014-06-28,2014-02-07,2014,6
CA-2014-140858,"Cynthia Arntzen",Consumer,East,"Office Supplies",Binders,3.168,3,-2.4288,0.7,-76.66666666666666,2014-06-28,2014-02-07,2014,6
CA-2014-140858,"Cynthia Arntzen",Consumer,East,Furniture,Chairs,1228.465,5,0,0.3,0,2014-06-28,2014-02-07,2014,6
CA-2014-140858,"Cynthia Arntzen",Consumer,East,"Office Supplies",Binders,31.086,3,-22.7964,0.7,-73.33333333333333,2014-06-28,2014-02-07,2014,6
CA-2014-140858,"Cynthia Arntzen",Consumer,East,"Office Supplies",Paper,335.52,4,117.432,0.2,35,2014-06-28,2014-02-07,2014,6
CA-2017-101434,"Toby Ritter",Consumer,East,Technology,Accessories,239.97,3,71.991,0,30,2017-06-20,2017-06-27,2017,6
CA-2017-101434,"Toby Ritter",Consumer,East,"Office Supplies",Labels,9.82,2,4.8118,0,49,2017-06-20,2017-06-27,2017,6
US-2014-102071,"Patrick Gardner",Consumer,West,Technology,Accessories,67.8,4,4.068,0,6,2014-09-05,2014-05-15,2014,9
US-2014-102071,"Patrick Gardner",Consumer,West,Technology,Accessories,167.97,3,40.3128,0,24.000000000000004,2014-09-05,2014-05-15,2014,9
CA-2017-126956,"Greg Tran",Consumer,Central,"Office Supplies",Fasteners,35,7,16.8,0,48.00000000000001,2017-08-21,2017-08-28,2017,8
CA-2017-126956,"Greg Tran",Consumer,Central,"Office Supplies",Supplies,37.24,4,10.7996,0,28.999999999999996,2017-08-21,2017-08-28,2017,8
CA-2017-126956,"Greg Tran",Consumer,Central,"Office Supplies",Envelopes,15.28,2,7.4872,0,49,2017-08-21,2017-08-28,2017,8
CA-2017-129462,"Joel Eaton",Consumer,South,Furniture,Chairs,301.96,2,90.588,0,30,2017-06-16,2017-06-21,2017,6
CA-2017-129462,"Joel Eaton",Consumer,South,"Office Supplies",Appliances,180.66,3,50.5848,0,28.000000000000004,2017-06-16,2017-06-21,2017,6
CA-2017-129462,"Joel Eaton",Consumer,South,Technology,Phones,191.98,2,51.8346,0,27,2017-06-16,2017-06-21,2017,6
CA-2017-129462,"Joel Eaton",Consumer,South,Technology,Phones,65.99,1,17.1574,0,26,2017-06-16,2017-06-21,2017,6
CA-2016-165316,"Jennifer Braxton",Corporate,South,"Office Supplies",Art,35.216,2,2.6412,0.2,7.5,2016-07-23,2016-07-27,2016,7
CA-2016-165316,"Jennifer Braxton",Corporate,South,"Office Supplies",Appliances,23.696,2,6.5164,0.2,27.499999999999996,2016-07-23,2016-07-27,2016,7
CA-2016-165316,"Jennifer Braxton",Corporate,South,Technology,Machines,265.475,1,-111.4995,0.5,-41.99999999999999,2016-07-23,2016-07-27,2016,7
US-2017-156083,"James Lanier","Home Office",South,"Office Supplies",Paper,9.664,2,3.2616,0.2,33.75,2017-04-11,2017-11-11,2017,4
US-2016-137547,"Ed Braxton",Corporate,Central,Technology,Phones,21.072,3,1.5804,0.2,7.500000000000001,2016-07-03,2016-12-03,2016,7
CA-2015-100454,"Brian Moss",Corporate,East,"Office Supplies",Art,60.45,3,16.3215,0,27,2015-11-20,2015-11-25,2015,11
CA-2015-100454,"Brian Moss",Corporate,East,"Office Supplies",Art,11.52,4,3.3408,0,29.000000000000004,2015-11-20,2015-11-25,2015,11
CA-2015-100454,"Brian Moss",Corporate,East,Furniture,Bookcases,186.048,4,9.3024,0.2,5,2015-11-20,2015-11-25,2015,11
CA-2016-161669,"Eudokia Martin",Corporate,West,"Office Supplies",Binders,37.44,4,11.7,0.2,31.25,2016-07-11,2016-09-11,2016,7
CA-2016-161669,"Eudokia Martin",Corporate,West,"Office Supplies",Binders,26.976,4,8.7672,0.2,32.50000000000001,2016-07-11,2016-09-11,2016,7
CA-2016-161669,"Eudokia Martin",Corporate,West,"Office Supplies",Supplies,11.36,2,3.2944,0,29.000000000000004,2016-07-11,2016-09-11,2016,7
CA-2016-161669,"Eudokia Martin",Corporate,West,"Office Supplies",Labels,14.62,2,6.8714,0,47,2016-07-11,2016-09-11,2016,7
CA-2015-114300,"Art Foster",Consumer,South,Technology,Phones,83.72,7,23.4416,0,28.000000000000004,2015-10-13,2015-10-17,2015,10
CA-2015-114300,"Art Foster",Consumer,South,Furniture,Chairs,287.94,3,77.7438,0,26.999999999999996,2015-10-13,2015-10-17,2015,10
CA-2014-107755,"Cyma Kinney",Corporate,East,Technology,Accessories,115.36,7,49.6048,0,43,2014-07-02,2014-12-02,2014,7
CA-2016-152534,"Dave Poirier",Corporate,West,"Office Supplies",Art,5.16,2,1.3416,0,25.999999999999996,2016-06-20,2016-06-25,2016,6
CA-2016-152534,"Dave Poirier",Corporate,West,"Office Supplies",Paper,38.88,6,18.6624,0,48.00000000000001,2016-06-20,2016-06-25,2016,6
CA-2016-113747,"Valerie Dominguez",Consumer,South,"Office Supplies",Art,185.88,6,50.1876,0,27,2016-05-28,2016-04-06,2016,5
CA-2016-123274,"Greg Tran",Consumer,East,Furniture,Furnishings,44.46,2,14.6718,0,32.99999999999999,2016-02-19,2016-02-24,2016,2
CA-2016-123274,"Greg Tran",Consumer,East,"Office Supplies",Storage,242.94,3,9.7176,0,3.9999999999999996,2016-02-19,2016-02-24,2016,2
CA-2014-125612,"Berenike Kampe",Consumer,East,"Office Supplies",Paper,39.96,2,18.7812,0,47,2014-03-08,2014-08-08,2014,3
CA-2014-125612,"Berenike Kampe",Consumer,East,"Office Supplies",Supplies,102.3,10,26.598,0,26,2014-03-08,2014-08-08,2014,3
CA-2014-125612,"Berenike Kampe",Consumer,East,"Office Supplies",Storage,21.36,2,5.7672,0,27,2014-03-08,2014-08-08,2014,3
CA-2017-161984,"Sanjit Jacobs","Home Office",East,"Office Supplies",Paper,7.61,1,3.5767,0,47,2017-10-04,2017-04-15,2017,10
CA-2017-161984,"Sanjit Jacobs","Home Office",East,"Office Supplies",Fasteners,7.16,2,3.58,0,50,2017-10-04,2017-04-15,2017,10
CA-2014-133851,"Chuck Magee",Consumer,West,"Office Supplies",Supplies,7.36,2,0.1472,0,2,2014-09-06,2014-06-16,2014,9
CA-2014-133851,"Chuck Magee",Consumer,West,"Office Supplies",Art,23.1,2,10.626,0,46,2014-09-06,2014-06-16,2014,9
CA-2016-134474,"Anthony Johnson",Corporate,South,Technology,Accessories,191.472,6,40.6878,0.2,21.25,2016-05-01,2016-07-01,2016,5
CA-2016-134474,"Anthony Johnson",Corporate,South,"Office Supplies",Art,5.248,2,0.5904,0.2,11.25,2016-05-01,2016-07-01,2016,5
CA-2016-134474,"Anthony Johnson",Corporate,South,Technology,Phones,59.184,2,5.1786,0.2,8.75,2016-05-01,2016-07-01,2016,5
CA-2014-149020,"Anthony Jacobs",Corporate,South,"Office Supplies",Labels,2.89,1,1.3583,0,47,2014-10-01,2014-01-15,2014,10
CA-2014-149020,"Anthony Jacobs",Corporate,South,Furniture,Furnishings,51.94,1,21.2954,0,41,2014-10-01,2014-01-15,2014,10
CA-2016-134362,"Linda Southworth",Corporate,East,"Office Supplies",Labels,15.936,4,5.1792,0.2,32.5,2016-09-29,2016-02-10,2016,9
CA-2014-136742,"Guy Phonely",Corporate,East,"Office Supplies",Binders,44.91,6,-35.928,0.7,-80,2014-06-04,2014-10-04,2014,6
CA-2016-158099,"Paul Knutson","Home Office",East,"Office Supplies",Binders,1141.47,5,-760.98,0.7,-66.66666666666666,2016-03-09,2016-05-09,2016,3
CA-2016-158099,"Paul Knutson","Home Office",East,Technology,Phones,280.782,3,-46.797,0.4,-16.666666666666664,2016-03-09,2016-05-09,2016,3
CA-2015-131128,"Tracy Blumstein",Consumer,East,"Office Supplies",Paper,34.44,3,17.22,0,50,2015-10-19,2015-10-20,2015,10
CA-2014-148488,"Sally Matthias",Consumer,East,"Office Supplies",Binders,106.344,7,37.2204,0.2,35,2014-10-12,2014-12-15,2014,10
CA-2017-114636,"Guy Armstrong",Consumer,South,"Office Supplies",Paper,192.16,5,67.256,0.2,35,2017-08-25,2017-08-29,2017,8
CA-2016-116736,"Chuck Clark","Home Office",East,Furniture,Furnishings,322.59,3,64.518,0,20,2016-01-17,2016-01-21,2016,1
CA-2016-116736,"Chuck Clark","Home Office",East,Technology,Accessories,29.99,1,13.1956,0,44.00000000000001,2016-01-17,2016-01-21,2016,1
CA-2016-116736,"Chuck Clark","Home Office",East,Technology,Accessories,371.97,3,66.9546,0,18,2016-01-17,2016-01-21,2016,1
CA-2017-111689,"Harold Pawlan","Home Office",East,"Office Supplies",Binders,68.472,3,23.1093,0.2,33.75,2017-11-30,2017-02-12,2017,11
CA-2017-111689,"Harold Pawlan","Home Office",East,Furniture,Chairs,1242.9,5,262.39,0.1,21.111111111111107,2017-11-30,2017-02-12,2017,11
CA-2015-129098,"Dave Kipp",Consumer,South,"Office Supplies",Storage,30.84,2,8.3268,0,27,2015-09-10,2015-10-13,2015,9
US-2017-123463,"Gary Zandusky",Consumer,West,"Office Supplies",Art,13.48,4,5.9312,0,43.99999999999999,2017-12-23,2017-12-23,2017,12
CA-2016-165148,"Peter McVee","Home Office",Central,Furniture,Furnishings,31.4,5,10.048,0,32,2016-10-22,2016-10-24,2016,10
CA-2014-134061,"Lauren Leatherbury",Consumer,East,Furniture,Furnishings,17.46,2,5.9364,0,34,2014-04-29,2014-04-05,2014,4
CA-2015-143602,"Jill Stevenson",Corporate,West,"Office Supplies",Binders,13.944,3,4.5318,0.2,32.49999999999999,2015-04-25,2015-04-28,2015,4
CA-2017-115364,"Olvera Toch",Consumer,West,"Office Supplies",Storage,83.76,12,1.6752,0,2,2017-06-26,2017-02-07,2017,6
CA-2017-150707,"Ed Ludwig","Home Office",East,"Office Supplies",Binders,37.66,7,18.4534,0,49,2017-10-14,2017-10-19,2017,10
CA-2014-104976,"Cyma Kinney",Corporate,West,"Office Supplies",Paper,34.68,6,16.9932,0,49.00000000000001,2014-09-12,2014-12-16,2014,9
CA-2017-132934,"Jeremy Ellison",Consumer,East,Technology,Accessories,149.95,5,14.995,0,10,2017-06-20,2017-06-26,2017,6
CA-2017-132934,"Jeremy Ellison",Consumer,East,"Office Supplies",Binders,51.312,3,18.6006,0.2,36.25000000000001,2017-06-20,2017-06-26,2017,6
CA-2017-133256,"Tracy Hopkins","Home Office",Central,"Office Supplies",Art,15.92,4,5.4128,0,34,2017-06-26,2017-06-27,2017,6
CA-2017-133256,"Tracy Hopkins","Home Office",Central,Technology,Phones,543.92,8,135.98,0,25,2017-06-26,2017-06-27,2017,6
CA-2016-105494,"Pamela Coakley",Corporate,West,"Office Supplies",Storage,155.82,7,42.0714,0,27,2016-10-11,2016-12-11,2016,10
CA-2016-105494,"Pamela Coakley",Corporate,West,"Office Supplies",Binders,70.008,3,24.5028,0.2,35,2016-10-11,2016-12-11,2016,10
CA-2016-140634,"Hunter Lopez",Consumer,Central,"Office Supplies",Envelopes,15.648,2,5.0856,0.2,32.5,2016-03-10,2016-06-10,2016,3
CA-2014-144407,"Maribeth Schnelling",Consumer,Central,"Office Supplies",Labels,103.6,7,51.8,0,50,2014-09-09,2014-09-15,2014,9
CA-2017-160983,"George Bell",Corporate,East,"Office Supplies",Paper,46.96,8,22.5408,0,48,2017-10-29,2017-10-31,2017,10
US-2016-114622,"Justin Ritter",Corporate,East,"Office Supplies",Binders,8.904,2,-6.5296,0.7,-73.33333333333334,2016-10-04,2016-12-04,2016,10
CA-2017-150959,"Tamara Dahlen",Consumer,Central,"Office Supplies",Labels,10.44,5,3.393,0.2,32.5,2017-11-11,2017-11-13,2017,11
CA-2017-132353,"Dave Brooks",Consumer,Central,Technology,Phones,323.976,3,20.2485,0.2,6.25,2017-09-15,2017-09-17,2017,9
CA-2016-130477,"Logan Currie",Consumer,West,"Office Supplies",Paper,20.04,3,9.6192,0,48,2016-08-04,2016-12-04,2016,8
CA-2016-130477,"Logan Currie",Consumer,West,"Office Supplies",Storage,64.96,2,2.5984,0,4,2016-08-04,2016-12-04,2016,8
CA-2016-130477,"Logan Currie",Consumer,West,"Office Supplies",Paper,12.96,2,6.2208,0,47.99999999999999,2016-08-04,2016-12-04,2016,8
CA-2017-143259,"Patrick O'Donnell",Consumer,East,Furniture,Bookcases,323.136,4,12.1176,0.2,3.75,2017-12-30,2018-03-01,2017,12
CA-2017-143259,"Patrick O'Donnell",Consumer,East,Technology,Phones,90.93,7,2.7279,0,3,2017-12-30,2018-03-01,2017,12
CA-2017-143259,"Patrick O'Donnell",Consumer,East,"Office Supplies",Binders,52.776,3,19.791,0.2,37.5,2017-12-30,2018-03-01,2017,12
CA-2017-137596,"Bill Eplett","Home Office",Central,Technology,Phones,1199.8,4,323.946,0,27,2017-02-09,2017-07-09,2017,2
CA-2017-137596,"Bill Eplett","Home Office",Central,Technology,Accessories,1928.78,7,829.3754,0,43,2017-02-09,2017-07-09,2017,2
CA-2017-137596,"Bill Eplett","Home Office",Central,"Office Supplies",Storage,352.38,2,81.0474,0,23,2017-02-09,2017-07-09,2017,2
CA-2015-133627,"Sample Company A","Home Office",East,Furniture,Furnishings,22.2,6,9.102,0,41,2015-05-31,2015-07-06,2015,5
CA-2017-102519,"Brian Moss",Corporate,Central,Furniture,Furnishings,46.94,1,19.2454,0,41,2017-11-27,2017-11-29,2017,11
CA-2017-102519,"Brian Moss",Corporate,Central,Technology,Accessories,143.73,9,56.0547,0,39,2017-11-27,2017-11-29,2017,11
US-2014-141215,"Kelly Lampkin",Corporate,Central,Furniture,Tables,99.918,2,-18.5562,0.3,-18.571428571428573,2014-06-15,2014-06-21,2014,6
US-2014-141215,"Kelly Lampkin",Corporate,Central,Furniture,Chairs,797.944,4,-56.996,0.3,-7.142857142857144,2014-06-15,2014-06-21,2014,6
CA-2016-165218,"Rob Williams",Corporate,Central,"Office Supplies",Envelopes,149.352,3,50.4063,0.2,33.75,2016-05-03,2016-11-03,2016,5
CA-2016-165218,"Rob Williams",Corporate,Central,"Office Supplies",Storage,12.992,1,-0.812,0.2,-6.25,2016-05-03,2016-11-03,2016,5
CA-2014-138296,"Roy Collins",Consumer,South,"Office Supplies",Storage,24.56,2,6.8768,0,28.000000000000004,2014-05-12,2014-12-12,2014,5
CA-2015-111164,"Sanjit Engle",Consumer,East,Technology,Accessories,85.14,3,34.9074,0,41,2015-11-04,2015-04-15,2015,11
CA-2015-111164,"Sanjit Engle",Consumer,East,Technology,Phones,21.99,1,10.5552,0,48,2015-11-04,2015-04-15,2015,11
CA-2015-111164,"Sanjit Engle",Consumer,East,"Office Supplies",Appliances,406.6,5,113.848,0,27.999999999999996,2015-11-04,2015-04-15,2015,11
CA-2016-149797,"Adam Hart",Corporate,East,"Office Supplies",Binders,841.568,2,294.5488,0.2,35,2016-09-15,2016-09-20,2016,9
CA-2014-132962,"Jessica Myrick",Consumer,East,"Office Supplies",Paper,15.552,3,5.4432,0.2,35,2014-09-13,2014-09-16,2014,9
CA-2014-132962,"Jessica Myrick",Consumer,East,Technology,Accessories,252,5,53.55,0.2,21.25,2014-09-13,2014-09-16,2014,9
CA-2015-115091,"Joel Jenkins","Home Office",South,"Office Supplies",Art,46.2,4,12.936,0,27.999999999999996,2015-05-10,2015-09-10,2015,5
CA-2015-115091,"Joel Jenkins","Home Office",South,"Office Supplies",Appliances,28.84,2,9.5172,0,33,2015-05-10,2015-09-10,2015,5
CA-2017-144932,"Alan Barnes",Consumer,East,"Office Supplies",Art,14.592,3,2.5536,0.2,17.5,2017-04-14,2017-04-17,2017,4
CA-2017-144932,"Alan Barnes",Consumer,East,"Office Supplies",Art,89.856,3,21.3408,0.2,23.750000000000004,2017-04-14,2017-04-17,2017,4
CA-2017-144932,"Alan Barnes",Consumer,East,"Office Supplies",Paper,13.872,3,5.0286,0.2,36.25,2017-04-14,2017-04-17,2017,4
CA-2016-140081,"Catherine Glotzbach","Home Office",East,"Office Supplies",Binders,29.718,6,-21.7932,0.7,-73.33333333333333,2016-06-20,2016-06-24,2016,6
CA-2016-140081,"Catherine Glotzbach","Home Office",East,"Office Supplies",Paper,15.552,3,5.4432,0.2,35,2016-06-20,2016-06-24,2016,6
CA-2016-140081,"Catherine Glotzbach","Home Office",East,"Office Supplies",Appliances,447.696,2,33.5772,0.2,7.5,2016-06-20,2016-06-24,2016,6
US-2017-111745,"Ruben Ausman",Corporate,West,Technology,Accessories,159.99,1,54.3966,0,34,2017-05-11,2017-06-11,2017,5
CA-2015-148250,"Rachel Payne",Corporate,West,"Office Supplies",Paper,12.96,2,6.2208,0,47.99999999999999,2015-12-13,2015-12-17,2015,12
CA-2015-148250,"Rachel Payne",Corporate,West,"Office Supplies",Appliances,134.48,4,34.9648,0,26,2015-12-13,2015-12-17,2015,12
CA-2016-142958,"Rob Williams",Corporate,West,Furniture,Tables,1114.272,4,41.7852,0.2,3.7500000000000004,2016-12-13,2016-12-20,2016,12
CA-2015-120880,"John Lucas",Consumer,West,"Office Supplies",Paper,32.4,5,15.552,0,48,2015-05-29,2015-03-06,2015,5
CA-2015-120880,"John Lucas",Consumer,West,"Office Supplies",Storage,540.57,3,140.5482,0,26,2015-05-29,2015-03-06,2015,5
CA-2015-120880,"John Lucas",Consumer,West,"Office Supplies",Binders,167.76,5,62.91,0.2,37.5,2015-05-29,2015-03-06,2015,5
US-2015-140200,"Cynthia Arntzen",Consumer,West,Furniture,Tables,393.165,3,-204.4458,0.5,-51.99999999999999,2015-07-26,2015-07-28,2015,7
US-2017-110576,"Ross Baird","Home Office",East,Furniture,Furnishings,516.488,7,-12.9122,0.2,-2.5,2017-11-28,2017-02-12,2017,11
US-2017-110576,"Ross Baird","Home Office",East,Furniture,Furnishings,1007.232,6,75.5424,0.2,7.5,2017-11-28,2017-02-12,2017,11
US-2017-110576,"Ross Baird","Home Office",East,Furniture,Tables,2065.32,12,-619.596,0.4,-30,2017-11-28,2017-02-12,2017,11
US-2017-110576,"Ross Baird","Home Office",East,"Office Supplies",Paper,15.552,3,5.4432,0.2,35,2017-11-28,2017-02-12,2017,11
US-2017-110576,"Ross Baird","Home Office",East,"Office Supplies",Paper,25.344,6,7.92,0.2,31.25,2017-11-28,2017-02-12,2017,11
CA-2017-131156,"Katherine Hughes",Consumer,East,Furniture,Furnishings,25.472,4,7.6416,0.2,30,2017-03-04,2017-07-04,2017,3
CA-2017-136539,"Greg Hansen",Consumer,Central,"Office Supplies",Art,27.168,2,2.7168,0.2,10,2017-12-28,2018-01-01,2017,12
CA-2017-136539,"Greg Hansen",Consumer,Central,Furniture,Bookcases,78.8528,2,-11.596,0.32,-14.705882352941178,2017-12-28,2018-01-01,2017,12
CA-2017-119305,"Scott Williamson",Consumer,South,"Office Supplies",Storage,173.8,5,43.45,0,25,2017-11-30,2017-04-12,2017,11
CA-2017-102414,"Joseph Airdo",Consumer,West,Technology,Phones,29.592,1,2.5893,0.2,8.75,2017-05-15,2017-05-18,2017,5
CA-2017-102414,"Joseph Airdo",Consumer,West,"Office Supplies",Binders,4.752,2,-3.168,0.7,-66.66666666666667,2017-05-15,2017-05-18,2017,5
CA-2015-112571,"Daniel Lacy",Consumer,West,Furniture,Furnishings,204.6,2,53.196,0,26,2015-09-22,2015-09-22,2015,9
CA-2017-152142,"Lindsay Williams",Corporate,West,Furniture,Chairs,321.568,2,28.1372,0.2,8.75,2017-11-14,2017-11-19,2017,11
CA-2015-160059,"Thomas Brumley","Home Office",South,"Office Supplies",Binders,6.24,2,3.0576,0,48.99999999999999,2015-11-27,2015-01-12,2015,11
CA-2016-120859,"Cynthia Voltz",Corporate,West,"Office Supplies",Envelopes,21.88,2,10.94,0,50,2016-01-09,2016-04-09,2016,1
CA-2014-127488,"Maribeth Schnelling",Consumer,South,"Office Supplies",Labels,4.608,2,1.6704,0.2,36.25000000000001,2014-09-22,2014-09-24,2014,9
CA-2017-135279,"Bryan Spruell","Home Office",East,"Office Supplies",Labels,9.82,2,4.8118,0,49,2017-09-04,2017-11-04,2017,9
CA-2017-135279,"Bryan Spruell","Home Office",East,"Office Supplies",Art,35.97,3,9.7119,0,27,2017-09-04,2017-11-04,2017,9
CA-2017-135279,"Bryan Spruell","Home Office",East,"Office Supplies",Paper,12.96,2,6.2208,0,47.99999999999999,2017-09-04,2017-11-04,2017,9
CA-2017-135279,"Bryan Spruell","Home Office",East,"Office Supplies",Paper,191.6,4,91.968,0,48.00000000000001,2017-09-04,2017-11-04,2017,9
CA-2017-135279,"Bryan Spruell","Home Office",East,"Office Supplies",Labels,8.64,3,4.2336,0,49,2017-09-04,2017-11-04,2017,9
CA-2017-135279,"Bryan Spruell","Home Office",East,"Office Supplies",Storage,501.81,3,0,0,0,2017-09-04,2017-11-04,2017,9
CA-2014-115791,"Delfina Latchford",Consumer,East,Furniture,Furnishings,127.104,6,28.5984,0.2,22.5,2014-01-16,2014-01-18,2014,1
CA-2014-115791,"Delfina Latchford",Consumer,East,Technology,Phones,124.2,3,-31.05,0.4,-25,2014-01-16,2014-01-18,2014,1
CA-2014-115791,"Delfina Latchford",Consumer,East,"Office Supplies",Binders,18.588,2,-13.6312,0.7,-73.33333333333333,2014-01-16,2014-01-18,2014,1
CA-2014-115791,"Delfina Latchford",Consumer,East,"Office Supplies",Labels,30.072,3,10.1493,0.2,33.75,2014-01-16,2014-01-18,2014,1
US-2017-103247,"Phillina Ober","Home Office",East,Technology,Phones,160.93,7,3.2186,0,1.9999999999999998,2017-05-10,2017-08-10,2017,5
US-2017-103247,"Phillina Ober","Home Office",East,"Office Supplies",Binders,75.792,3,25.5798,0.2,33.75,2017-05-10,2017-08-10,2017,5
US-2017-100209,"Tamara Dahlen",Consumer,West,"Office Supplies",Binders,1.08,2,-0.792,0.7,-73.33333333333333,2017-09-07,2017-07-15,2017,9
CA-2017-159366,"Bart Watters",Corporate,Central,Technology,Machines,3059.982,2,679.996,0.1,22.22222222222222,2017-07-01,2017-10-01,2017,7
CA-2016-145499,"Robert Waldorf",Consumer,South,"Office Supplies",Binders,3.282,2,-2.6256,0.7,-80,2016-05-30,2016-05-31,2016,5
CA-2015-157035,"Ken Brennan",Corporate,Central,"Office Supplies",Paper,34.02,3,16.6698,0,48.99999999999999,2015-09-12,2015-12-12,2015,9
CA-2016-144939,"Emily Burns",Consumer,East,Furniture,Chairs,599.292,6,93.2232,0.1,15.555555555555555,2016-03-10,2016-08-10,2016,3
CA-2014-163419,"Tracy Zic",Consumer,West,"Office Supplies",Art,3.392,1,0.8056,0.2,23.75,2014-11-11,2014-11-14,2014,11
CA-2014-163419,"Tracy Zic",Consumer,West,Technology,Phones,559.984,2,55.9984,0.2,10,2014-11-11,2014-11-14,2014,11
CA-2014-163419,"Tracy Zic",Consumer,West,Furniture,Chairs,603.92,5,75.49,0.2,12.5,2014-11-11,2014-11-14,2014,11
CA-2017-100314,"Ann Steele","Home Office",Central,"Office Supplies",Labels,7.968,2,2.5896,0.2,32.5,2017-09-29,2017-05-10,2017,9
CA-2017-100314,"Ann Steele","Home Office",Central,"Office Supplies",Envelopes,27.968,4,9.4392,0.2,33.75,2017-09-29,2017-05-10,2017,9
CA-2017-100314,"Ann Steele","Home Office",Central,Technology,Machines,336.51,3,44.868,0.4,13.333333333333334,2017-09-29,2017-05-10,2017,9
CA-2017-167899,"John Grady",Corporate,East,Furniture,Furnishings,520.05,5,72.807,0,14.000000000000002,2017-05-21,2017-05-26,2017,5
CA-2017-167899,"John Grady",Corporate,East,"Office Supplies",Art,17.97,3,5.2113,0,28.999999999999996,2017-05-21,2017-05-26,2017,5
